datetime,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2020-07-13,0.020019687828440238,0.010040156903590298,0.13334968176752277,0.23489032441104585,-0.0017922898474716639,0.031097998370069727,0.9838608396142493,0.09162103931905878,0.0016298178379358774,-0.022625188536461595,0.0028162612790939225,0.12055280693471371,-0.867410913866322,0.03752728558137566,-0.03416057571335132,,,,0.057161759746076506,-0.999158092683219,-0.2714249131810637,0.04717074459693194,,0.05187745290811889,-0.026125315585384147,0.009218331191861608,0.061185607346770594,0.021798866851691547,0.003248530816157632,,,,0.04285793008224985,0.030318678298292843,0.010415774791084806,-0.0396657847723665,-0.05088446669009047,-0.04537186738201056,0.006503102218817413,0.01428087531001899,-0.00826331411275612,0.05559282704392067,0.056482363789748045,,-0.022612127075325464,,,0.0484332499470468,0.024102438659569812,0.025965202834703265,0.007881573498384867,0.006873251942964141
2020-07-14,0.021133674790249038,0.010579760864313064,0.1327585748773836,0.2350618959542993,-0.0016998697185503337,0.030902907169816838,0.9760151928198119,0.09178952504493886,0.0016603927197184384,-0.02275957302028377,0.002656135876444381,0.1192119918549755,-0.8673415660789904,0.03722438231581165,-0.03481183760190817,,,,0.05702045430643312,-0.9991583683933588,-0.27159887922503284,0.04706580790942868,,0.05210831763483506,-0.026327381150929537,0.009120910369189083,0.06070353330948337,0.021679350157022693,0.003182700964269466,,,,0.042850910547065385,0.029375326089543356,0.010297252678704438,-0.039578720412705735,-0.051041723768222205,-0.044963794744292636,0.006024295508523636,0.014193870612197847,-0.008377387868454534,0.05509615521069524,0.05620432633327017,,-0.023591464463579747,,,0.048595335673514324,0.023906570783668406,0.025533171889244408,0.008195975494281688,0.006844444929696378
2020-07-15,0.022496761227809768,0.01099031758935094,0.13217196897954955,0.23549485234356612,-0.0015840867484004464,0.030911685401742307,0.9698290320599353,0.09192003390935795,0.0016438402290012855,-0.02303506664573379,0.0025615031041475752,0.11771808749772576,-0.8672627827025452,0.03699225984201751,-0.034932588519101526,,,,0.05716834329010817,-0.9991584820157021,-0.27166198167420696,0.04706025690826353,,0.052465785708611774,-0.026505394732969187,0.009003898408148636,0.06023099003524509,0.021480491456151378,0.003136761613156303,,,,0.04294757556117091,0.028700497858171845,0.010281980137179998,-0.03944478671667329,-0.0511063581327126,-0.044577592752278815,0.005707421436263771,0.014114198714934098,-0.008465796612574447,0.05465381871123155,0.05597706461296434,,-0.02431479125613852,,,0.048562198558404386,0.02392249714680767,0.02516952611143002,0.008448964431323144,0.0068505868681343045
2020-07-16,0.022764857569544373,0.011367918565728108,0.1240486041195555,0.23586794751624016,-0.0015179365075652228,0.030814795712378995,0.964233077653705,0.09184867966955333,0.0016610475866787211,-0.023339564078911666,0.00239222493163341,0.11619442864790307,-0.8671608864547121,0.036605713663697616,-0.035567741886631615,,,,0.05703695596115949,-0.9991582165379944,-0.2717792384883049,0.04699165535371107,,0.052810538749149254,-0.026388536699014368,0.00885774972722889,0.059863404343892666,0.021653619036177036,0.003076674068902557,,,,0.04296258604738511,0.027727778864856497,0.010252893084809976,-0.03938640914142546,-0.05124198663595301,-0.044212446576608035,0.0055018093893339235,0.014110442003363435,-0.008545977285736917,0.05413548797456204,0.05581205053509714,,-0.024630621771569577,,,0.048549626596032694,0.023935196388380407,0.025165786102958092,0.008687093599298002,0.006773463151913284
2020-07-17,0.023757835410856312,0.011803848928527977,0.12347003911138801,0.2362439148402456,-0.0014784449188445,0.03068381602604662,0.9609256502074339,0.09176925276457129,0.0017188968739412856,-0.023606459133985788,0.0024312801895624517,0.11464011742152824,-0.8670777479422436,0.0363248087139957,-0.03600457609180075,,,,0.05683669006317505,-0.9991576811834513,-0.27191086513481394,0.046900368011511484,,0.05317424005206368,-0.026238925772692975,0.008845161321354104,0.05954039121913612,0.0219284054022753,0.0030541440527841472,,,,0.04308655649682195,0.027215434184394753,0.010268975283127054,-0.03920081349766461,-0.051274435771348034,-0.04375822617673565,0.005493854926026371,0.014115873894500374,-0.008614111575005162,0.053802279433261435,0.055771991408950186,,-0.024999466165179018,,,0.048338964339758005,0.02390457936805965,0.025285600018733444,0.008821872016578424,0.006837775102432321
2020-07-20,0.02419578044252256,0.012018947597900249,0.12455679335505304,0.23676700561063002,-0.001422329015074442,0.030590162920088187,0.9638035184369228,0.09158222869814432,0.0017119034422512652,-0.0237903041013643,0.0025523910061937874,0.11305421944098304,-0.867038678881322,0.03605769146871603,-0.036154247077454876,,,,0.05647316564068114,-0.9991576775763212,-0.2720772854971204,0.04684401060164748,,0.05335896477260643,-0.02627747915247622,0.008818853762903079,0.05933453661324135,0.021998836313870933,0.0030072843105797063,,,,0.043144600902140555,0.02662909903923315,0.01029176989823468,-0.0391767200762168,-0.05108761922841376,-0.04346855204122239,0.0054029683454001835,0.01413076309997023,-0.008644844229393565,0.053779911988928224,0.055706990450573333,,-0.02553702462126988,,,0.0485228185635518,0.02407959792423778,0.025106954460988387,0.008962338819763712,0.0067739032577560235
2020-07-21,0.025051330072338018,0.012334576808072348,0.1256162475685333,0.23749981479799365,-0.0014032514104703082,0.030247884486230968,0.96532209948225,0.09128360776362718,0.001720079619808935,-0.024132629404992393,0.0025389892489939623,0.10970576128667511,-0.8669691616824196,0.035648090814266856,-0.036248504921547055,,,,0.05613019583971945,-0.9991600009019994,-0.27230064934133646,0.0466987847990148,,0.053243433287541574,-0.026217372066347448,0.008730586084711476,0.05931234440597614,0.022164241727513963,0.0029701706361445037,,,,0.0432722630793666,0.026214075124730115,0.010236104735679541,-0.03901424310243545,-0.050295358065663175,-0.04317288001367829,0.005456202776000665,0.014139049769798151,-0.008658471671399288,0.05366698879771477,0.055588420652092956,,-0.025992860651941334,,,0.048433306818120546,0.02395430874322418,0.025179405327092112,0.009123048765330497,0.006742164821530628
2020-07-22,0.02623641408377228,0.012463724302472109,0.12664941768526006,0.23784874119222846,-0.0013864470818538957,0.029511988987461688,0.9667286167159983,0.09157973289798722,0.0017140837587261576,-0.024350922282320678,0.002384491067014149,0.106162289667098,-0.8669053873751477,0.03524002133019246,-0.03673322260748258,,,,0.05566328894028314,-0.9991617576421766,-0.27268551956656306,0.046586881174897794,,0.0535438851197689,-0.026156881986926138,0.00859437299543156,0.0591122569436465,0.021997556818160183,0.0028765697508276213,,,,0.04327381436168678,0.025549534082555975,0.01033118870281969,-0.03935133902136567,-0.04953111918644237,-0.04304568246997842,0.005426440969063532,0.014095522444921994,-0.008610244331293135,0.053403369737204415,0.055411555731780915,,-0.02660267810135898,,,0.04813716284641594,0.02377336768799539,0.025070361650588572,0.00916677151210848,0.006668135988378551
2020-07-23,0.027601712528175542,0.01249651653154195,0.13772805136373217,0.23817186802268125,-0.001350508728102279,0.028917667096749585,0.9690001239317617,0.09193630337557378,0.0017317725306873137,-0.02460590171540304,0.0025629371423643707,0.10240625729530313,-0.8668963724105951,0.03496963308618063,-0.036837029263942805,,,,0.05547765966076238,-0.9991626961860947,-0.27288593487145113,0.04652953506188638,,0.053732252713824924,-0.025783353378937224,0.00864534709071552,0.060038434942684835,0.022153380626212884,0.0028996654375080134,,,,0.043346452912542424,0.025224811844426365,0.010462390478599808,-0.039125784443362316,-0.04883995586145041,-0.04291988089731468,0.005459414377549274,0.014007560474153063,-0.008572805432514855,0.05347574057881848,0.05522301287047226,,-0.026729270954896116,,,0.04707741055607482,0.023760732781595545,0.02573044261808333,0.009193356669890069,0.00662255196169141
2020-07-24,0.02986143119261297,0.012550451907560455,0.13863465963612043,0.23858513813234436,-0.00142665144646866,0.028742523992508304,0.9712727453433823,0.0919821332218797,0.001724807790727398,-0.025026110494780915,0.002818682295538129,0.09841794658641306,-0.8668977110221169,0.03461299966776947,-0.036875257884840584,,,,0.05485044792545428,-0.9991643232685534,-0.27308936799931927,0.04651316858892586,,0.053723942940725446,-0.02557921955649119,0.0085544328599874,0.06007369584308039,0.021955348918235525,0.0029304121318426118,,,,0.043420926137769905,0.02476016209862211,0.010635342749445692,-0.039024877816776556,-0.048241053842919886,-0.04294805648323904,0.00540467702261614,0.014032840900319128,-0.008515267567078294,0.053572461554654484,0.055116731412953535,,-0.02687089860484543,,,0.045847099582455954,0.02389335150968996,0.026007933010098586,0.00910387163570239,0.006439993811232781
2020-07-27,0.03199447248739397,0.012402978507548894,0.13807495274138767,0.23897144539407633,-0.001376201344396044,0.028450342137237926,0.9726980790618439,0.09218563761595545,0.0017619724317676,-0.025258688525700925,0.002659774161010855,0.10140201746865858,-0.86686172216385,0.03433697697235703,-0.036604655391795596,,,,0.054432925686050765,-0.9991678525042659,-0.27328996092706953,0.04656269384888333,,0.05356233513991562,-0.025325623994502406,0.008580036057433923,0.06017943441495482,0.021989426889069734,0.002881458167484474,,,,0.04352785455859747,0.024207357603876198,0.01077215435838455,-0.038967929000540275,-0.047629537643377,-0.04292279966450506,0.005516632701173118,0.014033785862552772,-0.008477785385498354,0.05372231023188052,0.0548826751458081,,-0.02695770912783295,,,0.04451025438814574,0.02382048640432646,0.02644416055491401,0.008894735540134301,0.006354689405105634
2020-07-28,0.033955081550008044,0.011910020811512973,0.13751955112250644,0.23955428422050443,-0.0013785440160553367,0.02816628256402102,0.9742891715859822,0.09215984754048956,0.0017465983543050946,-0.025569747797080527,0.0026989973553305704,0.09846377191838465,-0.8668122139417354,0.034226361901055824,-0.03628063522455589,,,,0.054193332922252875,-0.9991671308175865,-0.27343839827283917,0.04660163857673152,,0.05363165714253404,-0.025097299281360032,0.00857762047916892,0.06019340553223003,0.02208061358493142,0.0028688019221933085,,,,0.043547622750889886,0.023966116405699126,0.011082849882035955,-0.03882240998946362,-0.04700365825994503,-0.04309514909027874,0.005429283858357922,0.01392259473301046,-0.008410221890818236,0.05387637345669092,0.05464656950433145,,-0.027013973741682972,,,0.04324620405302007,0.02360175421604831,0.026818386646717627,0.00884737947140195,0.006216263146884695
2020-07-29,0.03580308518769957,0.011700776280719513,0.13696840529540283,0.24019168359248097,-0.0012986460061511365,0.02779286512918879,0.9759983451612693,0.09225996175779981,0.0017881515859066843,-0.025718199687572715,0.002861437411542459,0.09537140463020057,-0.8667263978988909,0.03435309149866023,-0.03636258300171456,,,,0.05394285763198742,-0.9991651220290096,-0.27352824296243644,0.04665154352527843,,0.05397301949724235,-0.024804451878619065,0.008708876358493779,0.060384403325036966,0.022382619838362292,0.0028888564082633485,,,,0.04350107354280733,0.023953572103657096,0.011405190219373243,-0.03855891073461396,-0.04643061178839904,-0.0433730480035675,0.005322300571796464,0.013948204238649165,-0.00826900752088711,0.05418844328571779,0.05436274240969024,,-0.026983604547814847,,,0.042539043406715264,0.023475156624023667,0.027474858929464007,0.00873349393705883,0.006188173209088064
2020-07-30,0.03737806241830846,0.011454407798743602,0.13642146653145126,0.2407364837366066,-0.001272035537747935,0.027193027697735954,0.9781820262606193,0.09233287233533927,0.0017398156597779825,-0.025917513782510195,0.0030261368157749355,0.09211246262775998,-0.8666458055007372,0.034456483781853335,-0.03638700702235983,,,,0.05379196652209107,-0.9991628909310973,-0.273701003043298,0.046590154538516185,,0.05412866792687294,-0.024886042315639432,0.008745567660759847,0.06041796841869694,0.022472109884380493,0.0028665047469466605,,,,0.04347262310244788,0.023778662713625394,0.011642991492408862,-0.03869364039706879,-0.045912470244325515,-0.04358553252081473,0.0053457501295587255,0.01403563449362406,-0.008145996736858662,0.054069678208583445,0.05409170339385892,,-0.026937515680791807,,,0.04119803845709328,0.02333222509710638,0.027783534232964105,0.008616076861979611,0.005980442276930884
2020-07-31,0.0383260440904828,0.011175697918779792,0.13587868684312407,0.24109415791115457,-0.0012807224212699631,0.026660371801624227,0.9798571389446188,0.09234806528140876,0.0017318052038332984,-0.0260201059608637,0.0031966410037302605,0.0886731142069929,-0.8665582754526467,0.03447028277197277,-0.036524285101573316,,,,0.05370265345206841,-0.9991609073363186,-0.2737528523588186,0.046518999760054865,,0.05416056228669104,-0.024938629665519393,0.008744639642005957,0.060248826069857854,0.022387004768962125,0.002848561567443847,,,,0.04330926387527742,0.023343408703292497,0.011942304197759584,-0.038444248779974266,-0.04531906190663493,-0.04386349211270298,0.005163292306658086,0.01399328738148008,-0.00802580017584978,0.05387179360993141,0.05374978332054169,,-0.026956904983545516,,,0.0402322316898551,0.023264136175260172,0.027819466183752955,0.008536270492036544,0.005867014397772289
2020-08-03,0.03924573598849679,0.011175115426765095,0.1492880366214378,0.24124486284101018,-0.0013127604602287768,0.026283073450932185,0.9785363435697514,0.092719818939333,0.0017535058947256666,-0.02605740369391223,0.003420862789668052,0.09172015947887704,-0.8664475096608654,0.034504573104077195,-0.03684553285151894,,,,0.05371742949633396,-0.9991589897365313,-0.27375895547939144,0.0464531218113776,,0.054230338512321175,-0.024831213960382938,0.008940446424700998,0.06017253594169808,0.022415613257771687,0.0028057991620053678,,,,0.0432007299607086,0.023055866372386616,0.012240919745948991,-0.038143403376081096,-0.044911431820459924,-0.044029799469815716,0.005038482418078418,0.013946103142963389,-0.008015876697300441,0.05343092740129157,0.05333391614084126,,-0.02689585028145069,,,0.03922257495635654,0.02315556897263671,0.028270218629386296,0.008453122920598199,0.005752362418409974
2020-08-04,0.03974595194162675,0.011080440583386504,0.15014138721840345,0.24144754968983814,-0.001265802421963213,0.0260246688691121,0.9796550644067226,0.09306506225303493,0.001757328268675672,-0.0260442147761207,0.0036842937544874234,0.0898463904683949,-0.8663633938073264,0.03449820032118366,-0.037029059380202026,,,,0.05353397471452125,-0.9991551595931707,-0.27389574766190605,0.046342643955667874,,0.054557054812223185,-0.024626298631436606,0.009008399842351734,0.060023693348132574,0.022448488989488227,0.002697198770530554,,,,0.043044754134556044,0.0225796590090942,0.012565551602942203,-0.03796806438508933,-0.04515312609798979,-0.04428783276829805,0.004809776817546674,0.013999296133473822,-0.007943215631525358,0.053196359985795916,0.05300589881535864,,-0.026956589159053142,,,0.03797899365906957,0.023030965151339917,0.028592499159080822,0.008244408274650308,0.005745519746008649
2020-08-05,0.03965369778230909,0.01105801795722227,0.15097931687553856,0.2417718899533916,-0.001230723681459634,0.026078582491734465,0.9811498168408671,0.09318997806371757,0.0017641640697189111,-0.02604901397994852,0.003639445825121076,0.0879450913924663,-0.8663345155132592,0.03451649632864753,-0.03726079731728631,,,,0.053437470340616244,-0.9991515731977998,-0.2738636291554114,0.04626162918356793,,0.05472897052443833,-0.024457066231460114,0.00908884485037251,0.05978203888618743,0.022423008679379797,0.002654864361567827,,,,0.04296180544486338,0.022418402297614458,0.012891748498629941,-0.03745822585067024,-0.045866937150195346,-0.04449747404874641,0.00459143820735696,0.014058311850805486,-0.007912079843073551,0.05303175710232272,0.052620369890306364,,-0.028116635779605367,,,0.03655694775794029,0.02306894448944474,0.02885299804046183,0.008157457074893381,0.005662247627487337
